"id","name","color","party","wpca:d1","wpca:d2","r","result","opacity"
5979,"V·halov·, Dana (»SSD)","orange","»SSD",0.831300392805458,0.799891725420287,0.05,1,0.7
5980,"V·Úa, Roman (»SSD)","orange","»SSD",0.905313210667769,0.927586783101691,0.05,1,0.7
5981,"Vandas, Jaroslav (»SSD)","orange","»SSD",0.924746743849494,0.910476445149167,0.05,1,0.7
5982,"Vodr·ûka, David (ODS)","blue","ODS",0.536696299359107,0.545219324703736,0.05,1,0.7
5983,"Vyslouûil, Radim (VV)","cyan","VV",0.744056233202398,0.538192195767213,0.05,1,0.7
5984,"Weberov·, Ivana (ODS)","blue","ODS",0.80256357246227,0.662916417956575,0.05,1,0.7
5985,"Wenigerov·, Jaroslava (ODS)","blue","ODS",0.874922472606988,0.678590472207627,0.05,1,0.7
5986,"Witoszov·, Ren·ta (TOP 09)","darkviolet","TOP 09",0.934670250155055,0.625360405148512,0.05,1,0.7
5987,"Zem·nek, Ji¯Ì (»SSD)","orange","»SSD",0.828406036799669,0.915161235224734,0.05,1,0.7
5989,"Zemek, V·clav (»SSD)","orange","»SSD",0.851560884845979,0.867890368241279,0.05,1,0.7
5990,"Fischerov·, Jana (ODS)","blue","ODS",0.902645721372468,0.652121385237301,0.05,1,0.7
5991,"Novotn˝, Josef (»SSD)","orange","»SSD",0.621252842671077,0.675774433445853,0.05,1,0.7
5992,"Novotn˝ st., Josef (VV)","cyan","VV",0.768864998966301,0.624530718700175,0.05,1,0.7
5993,"Rusnok, Ji¯Ì (VV)","cyan","VV",0.915236716973331,0.706897605756272,0.05,1,0.7
5999,"Strnadlov·, Miroslava (»SSD)","orange","»SSD",0.873092019188836,0.875354894213926,0.05,1,0.7
6003,"Petr·Ú, Miroslav (VV)","cyan","VV",0.861381653454134,0.645489786576975,0.05,1,0.7
6008,"Kubata, Jan (ODS)","blue","ODS",0.812770287458662,0.664777480599308,0.05,1,0.7
6095,"HoleËek, Petr (TOP 09)","darkviolet","TOP 09",0.97463768115942,0.265642154843644,0.05,1,0.7
6096,"KoubÌk, V·clav (»SSD)","orange","»SSD",0.875,0.294695803631856,0.05,1,0.7
6097,"Pek·rek, Roman (ODS)","blue","ODS",0.720930232558139,0.130533106107347,0.05,1,0.7
6098,"Bern·öek, Miroslav (ODS)","blue","ODS",0.911627906976744,0.188541523841467,0.05,1,0.7
