"normal_x","normal_y","cl_beta0","loss","id","motion:name"
-17.2905179911022,5.86554024882592,-72.0233341846941,737.327343047578,"55101fd3273a3922478ea57e","55101fd3273a3922478ea57e"
-0.0784403540611267,-0.0278415279394042,-2.37893095820692,0.38766817048027,"55101fb8273a3922478ea4f0","55101fb8273a3922478ea4f0"
-17.5459528851631,6.0858981860695,26.2808616746919,719.547090646159,"55101fa0273a3922478ea44a","55101fa0273a3922478ea44a"
12.1655033486438,5.14367777295424,266.879283939292,1138.58861460405,"55102006273a3922478ea652","55102006273a3922478ea652"
14.9092422231258,6.40555198354162,48.2065682256273,2024.41742420166,"55102140273a3922478eac9c","55102140273a3922478eac9c"
-13.1849141124673,-1.09463353388943,-116.932690456757,1550.29977488185,"55102004273a3922478ea64c","55102004273a3922478ea64c"
-14.7648367928571,-0.729214187209981,-124.09996532814,2977.47331639779,"55101c15273a3922478e8be8","55101c15273a3922478e8be8"
0.0177134800156672,0.0280485759902006,0.632178141890397,0.461098828783761,"55101fb1273a3922478ea4c4","55101fb1273a3922478ea4c4"
-13.8389128253485,-6.00214821336607,-170.935482800735,429.9590150364,"551020f0273a3922478eab74","551020f0273a3922478eab74"
-18.1337062098358,6.37055476939536,59.2527810577081,1543.92792617075,"55101c35273a3922478e8cce","55101c35273a3922478e8cce"
-15.4363580910787,5.91715721374612,-107.978225928582,3422.14662331143,"55101fae273a3922478ea4ae","55101fae273a3922478ea4ae"
0.861340021314963,0.174717758154292,25.2109423301681,230.845525028833,"55101f96273a3922478ea406","55101f96273a3922478ea406"
15.6390737583851,-5.15874866374038,106.059611684749,5037.90828131093,"5510205a273a3922478ea86e","5510205a273a3922478ea86e"
-0.0324176310564662,0.16597877379007,-3.76835813596497,0.527581213752329,"55102082273a3922478ea940","55102082273a3922478ea940"
-16.7820728938282,2.33230957373411,-66.4345798276903,974.662882128736,"551020cd273a3922478eaac2","551020cd273a3922478eaac2"
-13.4758077242238,-5.71445262394836,-78.4798985315562,835.211806665999,"55101fd7273a3922478ea596","55101fd7273a3922478ea596"
-18.1957829263284,5.91127989575722,-78.1270753061083,537.096545625049,"55101bd5273a3922478e8a68","55101bd5273a3922478e8a68"
14.029895281741,5.62442731147789,69.6166077180042,764.528951485969,"55101fd5273a3922478ea58a","55101fd5273a3922478ea58a"
12.6120656789272,5.24527446806969,164.390676632317,2406.31531423683,"55101fc1273a3922478ea518","55101fc1273a3922478ea518"
-16.1961133242223,-0.278116874767405,-114.260196158048,4134.24484040736,"55102025273a3922478ea716","55102025273a3922478ea716"
-0.120375272966644,10.4240112883974,17.1231374677887,391.864080749228,"55101bec273a3922478e8b16","55101bec273a3922478e8b16"
0.0256437871640442,-2.26359520910604,41.4397888457036,238.18778110621,"55101bd3273a3922478e8a50","55101bd3273a3922478e8a50"
0.165643340810047,-2.27135373680767,43.0967769048399,82.3364002587704,"5510209b273a3922478ea9bc","5510209b273a3922478ea9bc"
-15.8306898269957,1.27321748157687,-67.1689093785502,3390.33732311663,"55101fa0273a3922478ea448","55101fa0273a3922478ea448"
-14.2433662951685,-6.13804778837141,-119.209369445675,0,"551020f0273a3922478eab78","551020f0273a3922478eab78"
-0.105934580343982,-0.0216279699639351,-3.13679334763031,2.75096201988805,"55101c27273a3922478e8c6a","55101c27273a3922478e8c6a"
0.0177134800156672,0.0280485759902006,0.632178141890397,0.461098828783761,"55101fb1273a3922478ea4c4","55101fb1273a3922478ea4c4"
-17.8446745030671,4.51339414794937,-75.3643478739893,607.824620414667,"55102101273a3922478eabcc","55102101273a3922478eabcc"
17.2762957422543,-5.29821382131121,75.7461088777609,1340.76690688268,"5510205e273a3922478ea882","5510205e273a3922478ea882"
