"normal_x","normal_y","cl_beta0","loss","id","motion:name","included"
-8.19168108328981,1.57124075172259,-211.531270300923,269.677454093524,"55016bb7273a3961a6039048","55016bb7273a3961a6039048",0
-9.41035815270551,0.617036527159266,299.31742483303,0,"550167a2273a3961a6f96fa5","550167a2273a3961a6f96fa5",0
-10.7372983908358,0.159789139820252,273.452610836143,343.346339312391,"5501697c273a3961a6fdf919","5501697c273a3961a6fdf919",0
-0.105486441636923,-0.0144329377118164,-3.72182339090527,0.141063592300332,"55016b30273a3961a60231c8","55016b30273a3961a60231c8",0
-10.7143542946639,0.424804300532107,109.826358056942,715.76006633402,"55016a67273a3961a6003dce","55016a67273a3961a6003dce",0
-9.62684283169694,1.09709494456509,310.42615455004,162.133326482423,"5501675f273a3961a6f8ca89","5501675f273a3961a6f8ca89",0
9.15023123208553,-1.28974925814126,285.046538099837,482.532115875794,"55016ba8273a3961a6036a48","55016ba8273a3961a6036a48",0
-0.0226088467428267,-0.0981474494329948,-1.30318299083648,3.15668100292426,"550168ab273a3961a6fbf225","550168ab273a3961a6fbf225",0
-10.4034197642352,0.87172434874812,167.418994130536,0,"55016b6a273a3961a602c9e8","55016b6a273a3961a602c9e8",0
-11.1157107361419,-1.31612095925955,96.2662133175799,0,"5501677f273a3961a6f91691","5501677f273a3961a6f91691",0
-10.7441146595275,-1.19438078039234,224.62945562093,443.071595542436,"550168cd273a3961a6fc4795","550168cd273a3961a6fc4795",0
-10.0868766458595,0.895228584207259,275.737950524337,49.8767190429417,"55016a3d273a3961a6ffd1bd","55016a3d273a3961a6ffd1bd",0
-0.141749613801433,-0.209740888407336,-0.793727423663572,4.3279376887106,"55016a2f273a3961a6ffb07d","55016a2f273a3961a6ffb07d",0
9.93615955409797,1.94113717712377,-223.195212054803,1032.43827462602,"550167bd273a3961a6f9afc5","550167bd273a3961a6f9afc5",0
0.939035091347024,-0.0588212125465229,-27.8693944027911,8.19999932426391,"550168b7273a3961a6fc10f5","550168b7273a3961a6fc10f5",0
-10.8177306518347,0.364274745083445,105.508497082701,0,"55016a98273a3961a600b5be","55016a98273a3961a600b5be",0
-10.4947756916947,-0.372584978249178,-290.270372834978,226.400848438794,"5501693e273a3961a6fd6249","5501693e273a3961a6fd6249",0
-11.0146438063631,0.678812290406468,-268.706104844984,99.5514571444657,"55016a7b273a3961a6006fae","55016a7b273a3961a6006fae",0
-0.142918669706525,-0.215207732410927,1.730702761979,0,"55016a31273a3961a6ffb53d","55016a31273a3961a6ffb53d",0
-11.4278933914872,-0.197706961448778,-302.350082964347,233.871152424148,"5501698c273a3961a6fe22a9","5501698c273a3961a6fe22a9",0
-6.43701178773506,3.63795461226267,-211.652936578915,1745.40708529722,"55016baa273a3961a6036dd8","55016baa273a3961a6036dd8",0
-10.3049619587405,-0.900638857570895,143.400285112452,0,"55016845273a3961a6faf9f1","55016845273a3961a6faf9f1",0
-11.3741703809221,-0.0711304178741661,69.6253125805888,0,"55016937273a3961a6fd5079","55016937273a3961a6fd5079",0
-10.9608760968893,0.456217406710219,96.5707074469283,0,"550169fd273a3961a6ff362a","550169fd273a3961a6ff362a",0
-10.8327096617324,-0.884938066323843,173.688283557742,0,"5501677d273a3961a6f911d1","5501677d273a3961a6f911d1",0
-9.21339614140749,0.969958757721198,297.349453267993,132.358377324684,"55016aa2273a3961a600cc4e","55016aa2273a3961a600cc4e",0
-11.2651188903283,-0.353286214981666,85.3549228597713,0,"5501690f273a3961a6fcecb9","5501690f273a3961a6fcecb9",0
-11.5207977300397,0.238868130375199,78.9555025369032,0,"55016a1c273a3961a6ff848d","55016a1c273a3961a6ff848d",0
-5.72537316688556,0.380449227526446,-119.926369527003,121.284955816238,"550168ff273a3961a6fcc459","550168ff273a3961a6fcc459",0
-10.5984754528218,0.174943817291033,-253.312667701083,107.626635369695,"550169d1273a3961a6fec7b9","550169d1273a3961a6fec7b9",0
6.54910011697763,1.01598755228778,217.95868211194,1101.03139824641,"55016896273a3961a6fbbcb5","55016896273a3961a6fbbcb5",0
1.78291239335233,0.677757412839009,61.5020305452215,285.563575637084,"55016bb3273a3961a60386c8","55016bb3273a3961a60386c8",0
-10.7384111129648,-1.50527165122692,-122.557205901487,237.040555594509,"55016883273a3961a6fb8e65","55016883273a3961a6fb8e65",0
9.08668078166031,0.689449766939257,97.8958281215253,195.505199090668,"55016899273a3961a6fbc635","55016899273a3961a6fbc635",0
-4.60097409489777,0.270111751975795,-155.922031689435,158.455801811597,"55016ba9273a3961a6036b78","55016ba9273a3961a6036b78",0
-10.1754622874458,-1.25519663274317,134.524868309066,0,"55016836273a3961a6fad521","55016836273a3961a6fad521",0
-11.1309275670599,0.183351832866114,88.2416751634057,0,"550169b8273a3961a6fe8c59","550169b8273a3961a6fe8c59",0
-2.98458964902869,-0.522466103900797,110.534021616185,395.601395099208,"55016781273a3961a6f91db1","55016781273a3961a6f91db1",0
10.4586891357003,-0.151095358672689,-179.32814682839,0,"55016a68273a3961a6003efe","55016a68273a3961a6003efe",0
-10.9082501702331,1.09961893737034,65.5981182015437,0,"55016b3b273a3961a60251d8","55016b3b273a3961a60251d8",0
6.57308422572082,-1.86501418291314,-219.61870384531,0,"55016a32273a3961a6ffb79d","55016a32273a3961a6ffb79d",0
-9.8377676671516,1.0443266000733,32.9672325175637,0,"55016ab3273a3961a600f974","55016ab3273a3961a600f974",0
-10.8688279184017,-1.25085238520897,130.390072730737,0,"55016881273a3961a6fb8875","55016881273a3961a6fb8875",0
-10.5282304886392,1.87217837355945,322.686217450714,459.240174822965,"55016950273a3961a6fd8f69","55016950273a3961a6fd8f69",0
9.92116755573284,-0.132364818954588,-322.283534395281,737.285418557767,"5501692c273a3961a6fd3529","5501692c273a3961a6fd3529",0
-10.9805224811302,-0.92830250608589,-325.313672164122,237.035948249071,"55016958273a3961a6fda399","55016958273a3961a6fda399",0
-0.326274806090428,-0.56362982016092,15.3090218568588,41.4510462603806,"55016995273a3961a6fe3cc9","55016995273a3961a6fe3cc9",0
-9.5256844889843,3.08378469651769,314.248764126427,36.8229386135426,"55016a93273a3961a600a8ae","55016a93273a3961a600a8ae",0
-2.27830818557376,1.46277969752918,-79.7078879542054,90.6396175192852,"55016b15273a3961a601ece8","55016b15273a3961a601ece8",0
10.5065153761018,-1.23659920283708,-273.548064935435,0,"55016b19273a3961a601f798","55016b19273a3961a601f798",0
-10.4173767802086,0.0799134494343414,294.258790438591,255.520892450654,"550169b4273a3961a6fe82d9","550169b4273a3961a6fe82d9",0
9.53588973571876,-0.943373588604611,244.19057867641,170.291990713451,"55016ab1273a3961a600f384","55016ab1273a3961a600f384",0
0.204109232893191,0.116375190855113,7.2121573435605,1.04944868095513,"55016b7d273a3961a602f968","55016b7d273a3961a602f968",0
-0.366520208011435,-0.63661391019155,16.3921246949226,40.5868575106967,"55016b39273a3961a6024d18","55016b39273a3961a6024d18",0
7.84784715167566,-0.946960848611057,259.153969502026,480.410829704329,"55016ba5273a3961a6035f98","55016ba5273a3961a6035f98",0
0.989757189303216,-0.0202474296526156,12.0454420959607,21.1086756496756,"5501682a273a3961a6fab641","5501682a273a3961a6fab641",0
0.642080374038457,-0.198517717818235,22.7786282791372,6.94642263737271,"550168ac273a3961a6fbf355","550168ac273a3961a6fbf355",0
-11.4450171450641,-0.959604238811994,84.8434580140443,792.09312402864,"550168dd273a3961a6fc6ff5","550168dd273a3961a6fc6ff5",0
-9.8377676671516,1.0443266000733,32.9672325175637,0,"55016aa7273a3961a600d6fe","55016aa7273a3961a600d6fe",0
10.870879755103,-0.680191314366367,-174.737436315788,0,"55016b82273a3961a6030548","55016b82273a3961a6030548",0
-10.3855555206813,0.565183134797264,-126.723336616468,301.598346054008,"55016b9e273a3961a6034dc8","55016b9e273a3961a6034dc8",0
-9.3293148963089,2.75904616607617,304.793916210141,657.116237097022,"55016a26273a3961a6ff9c4d","55016a26273a3961a6ff9c4d",0
-2.65455198163418,1.3398355737508,103.39052670216,1636.59742060491,"55016895273a3961a6fbbb85","55016895273a3961a6fbbb85",0
-10.7530179512771,-0.614053400686903,253.494380120557,144.924288207915,"550168c1273a3961a6fc29e5","550168c1273a3961a6fc29e5",0
-7.2410668996107,0.343884299994088,-240.636944877669,586.101926314594,"550168e9273a3961a6fc8c75","550168e9273a3961a6fc8c75",0
-0.122088491514742,0.0349295772996217,5.0570367477737,0.24856235194498,"55016b5f273a3961a602ac18","55016b5f273a3961a602ac18",0
-10.5131256641281,-1.50910803969683,140.901539940621,247.29757008412,"55016893273a3961a6fbb595","55016893273a3961a6fbb595",0
-4.60097409489777,0.270111751975795,-155.922031689435,158.455801811597,"55016ba9273a3961a6036b78","55016ba9273a3961a6036b78",0
-9.24027029837536,-0.380839246360422,217.787356881537,190.196910632528,"5501687e273a3961a6fb8155","5501687e273a3961a6fb8155",0
-10.4090310620323,-1.23300511271336,-116.582193444747,0,"5501678f273a3961a6f94025","5501678f273a3961a6f94025",0
-9.5221319393627,1.54189422068641,302.79343897113,32.3448993379594,"55016b4e273a3961a6028158","55016b4e273a3961a6028158",0
-2.65455198163418,1.3398355737508,103.39052670216,1636.59742060491,"55016895273a3961a6fbbb85","55016895273a3961a6fbbb85",0
-10.5173626834751,0.385318768161834,130.358315370169,0,"55016b06273a3961a601c6e6","55016b06273a3961a601c6e6",0
-10.3021863790387,0.183116791389336,132.109844477684,0,"55016a42273a3961a6ffdecd","55016a42273a3961a6ffdecd",0
0.0231382372705644,-0.142800811270456,1.04519143364707,17.9400757084346,"55016a5f273a3961a6002ace","55016a5f273a3961a6002ace",0
11.3565959262042,1.71994184773048,-149.729264101949,0,"55016830273a3961a6fac6e1","55016830273a3961a6fac6e1",0
-10.8684183634658,0.487275369240589,174.022711634876,661.993827717592,"55016912273a3961a6fcf2a9","55016912273a3961a6fcf2a9",0
11.263242509194,0.350484133775189,-105.611089890203,0,"5501690b273a3961a6fce209","5501690b273a3961a6fce209",0
2.75634355674942,-0.592371987779136,95.5464689395892,69.9595028049166,"55016bc0273a3961a603a808","55016bc0273a3961a603a808",0
0.199746080281146,0.0558415623939363,6.98835274707844,15.7584156938533,"55016917273a3961a6fd00e9","55016917273a3961a6fd00e9",0
-7.16472707545063,2.75301807997242,-235.553263681687,1597.29605615585,"55016bab273a3961a6037038","55016bab273a3961a6037038",0
11.1455815512024,-0.0479248861379952,252.295287522315,101.164370265679,"55016906273a3961a6fcd629","55016906273a3961a6fcd629",0
-10.7230447089193,-0.752609579779406,-141.666304864087,220.504580315255,"550168cf273a3961a6fc4c55","550168cf273a3961a6fc4c55",0
11.1384300331333,-0.229510397796729,-171.384057214311,0,"550169e8273a3961a6ff0449","550169e8273a3961a6ff0449",0
-11.1512050971312,-0.585955303901252,97.0906459649095,0,"550168c6273a3961a6fc3495","550168c6273a3961a6fc3495",0
-3.48857755284979,1.54649905173106,-110.85461613467,3625.70929476694,"55016a5d273a3961a60024de","55016a5d273a3961a60024de",0
