"id","name","color","party","wpca:d1","wpca:d2","r","result","opacity"
"54d2a437273a394ad5db928f","Brocka, Július (KDH)","gold","KDH",-44.4621939845731,11.5693406094021,"0.05",1,0.7
"54d2a438273a394ad5db9295","Bugár, Béla (MOST-HÍD)","green","MOST-HÍD",-45.2444827856043,13.0805880942389,"0.05",1,0.7
"54d2a440273a394ad5db92e3","Dzurinda, Mikuláš (SDKÚ-DS)","blue","SDKÚ-DS",-34.8364037068186,0.970294165529618,"0.05",1,0.7
"54d2a445273a394ad5db930a","Fige¾, Ján (KDH)","gold","KDH",-39.7466437405836,4.77517250148305,"0.05",1,0.7
"54d2a44e273a394ad5db936b","Hrušovský, Pavol (KDH)","gold","KDH",-42.9106421890032,10.7838052844284,"0.05",1,0.7
"54d2a452273a394ad5db9389","Chmel, Rudolf (MOST-HÍD)","green","MOST-HÍD",-39.765710069345,12.0157521934233,"0.05",1,0.7
"54d2a4bb273a394ad5db9822","Faiè, Vladimír (SMER-SD)","red","SMER-SD",25.6816737882542,1.10253129902502,"0.05",1,0.7
"54d2a4c1273a394ad5db982a","Fronc, Martin (KDH)","gold","KDH",-43.6649919978973,11.197050220448,"0.05",1,0.7
"54d2a4d3273a394ad5db984e","Jarjabek, Dušan (SMER-SD)","red","SMER-SD",28.6993980454146,0.544217042015002,"0.05",1,0.7
"54d2a4f2273a394ad5db9886","Muránsky, Peter (KDH)","gold","KDH",-36.3194655262814,14.2586292001014,"0.05",1,0.7
"54d2a4f6273a394ad5db988e","Osuský, Peter (SaS)","cyan","SaS",-25.4071789530958,-17.5825465486155,"0.05",1,0.7
"54d2a50f273a394ad5db98c0","Šebej, František (MOST-HÍD)","green","MOST-HÍD",-43.7988045362792,10.4653807520318,"0.05",1,0.7
"54d2a562273a394ad5dba028","Abrhan, Pavol (KDH)","gold","KDH",-42.526492522103,9.93425980080558,"0.05",1,0.7
"54d2a567273a394ad5dba034","Bastrnák, Tibor (MOST-HÍD)","green","MOST-HÍD",-46.0572938592729,10.5851343894486,"0.05",1,0.7
"54d2a567273a394ad5dba036","Baška, Jaroslav (SMER-SD)","red","SMER-SD",26.3776351916083,0.874478083446864,"0.05",1,0.7
"54d2a56e273a394ad5dba044","Blanár, Juraj (SMER-SD)","red","SMER-SD",25.4574722122701,0.0932739742277974,"0.05",1,0.7
"54d2a577273a394ad5dba050","Èaploviè, Dušan (SMER-SD)","red","SMER-SD",2.26847245120869,-2.54669067209024,"0.05",1,0.7
"54d2a579273a394ad5dba054","Èíž, Miroslav (SMER-SD)","red","SMER-SD",26.2102501604856,-1.32945640668468,"0.05",1,0.7
"54d2a580273a394ad5dba060","Gabániová, Darina (SMER-SD)","red","SMER-SD",29.6641889856291,0.76258330465278,"0.05",1,0.7
"54d2a581273a394ad5dba062","Gál, Gábor (MOST-HÍD)","green","MOST-HÍD",-39.7673079220905,12.6753909665601,"0.05",1,0.7
"54d2a59b273a394ad5dba094","Kondrót, Maroš (SMER-SD)","red","SMER-SD",27.2675087250629,0.20848916350614,"0.05",1,0.7
"54d2a5a3273a394ad5dba0a0","Laššáková, Jana (SMER-SD)","red","SMER-SD",29.4989038085048,0.726194929393738,"0.05",1,0.7
