"id","name","color","party","wpca:d1","wpca:d2","r","result","opacity"
4,"Benda, Marek (ODS)","blue","ODS",0.658011049723757,0.775683854013749,0.05,1,0.7
68,"Kluèka, Václav (ÈSSD)","orange","ÈSSD",0.940331491712707,0.672579320486855,0.05,1,0.7
237,"Sobotka, Bohuslav (ÈSSD)","orange","ÈSSD",0.419337016574586,0.616511292852244,0.05,1,0.7
252,"Zaorálek, Lubomír (ÈSSD)","orange","ÈSSD",0.292265193370166,0.456533469360321,0.05,1,0.7
303,"Filip, Vojtìch (KSÈM)","red","KSÈM",0.785635359116022,0.762476062322126,0.05,1,0.7
305,"Grebeníèek, Miroslav (KSÈM)","red","KSÈM",0.843093922651934,0.754411580459799,0.05,1,0.7
309,"Kováèik, Pavel (KSÈM)","red","KSÈM",0.851381215469613,0.851550772278915,0.05,1,0.7
312,"Bebarová Rujbrová, Zuzka (KSÈM)","red","KSÈM",0.711602209944751,0.748375872119869,0.05,1,0.7
346,"Bendl, Petr (ODS)","blue","ODS",0.614364640883978,0.776182684595879,0.05,1,0.7
354,"Èerný, Karel (ÈSSD)","orange","ÈSSD",0.81767955801105,0.721510244795984,0.05,1,0.7
377,"Kalousek, Miroslav (TOP 09)","darkviolet","TOP 09",0.546961325966851,0.701216349293859,0.05,1,0.7
392,"Lobkowicz, Jaroslav (TOP 09)","darkviolet","TOP 09",0.812707182320442,0.775704058506577,0.05,1,0.7
401,"Nìmcová, Miroslava (ODS)","blue","ODS",0.762430939226519,0.772939388336718,0.05,1,0.7
422,"Urban, Milan (ÈSSD)","orange","ÈSSD",0.738674033149171,0.70431589933171,0.05,1,0.7
443,"Stropnický, Martin (ANO)","cyan","ANO",0.485082872928177,0.554007729955493,0.05,1,0.7
467,"Adámek, František (ÈSSD)","orange","ÈSSD",0.780110497237569,0.724698463910613,0.05,1,0.7
4778,"Grospiè, Stanislav (KSÈM)","red","KSÈM",0.925414364640884,0.800673318348193,0.05,1,0.7
5261,"Dolejš, Jiøí (KSÈM)","red","KSÈM",0.911602209944751,0.821099306255599,0.05,1,0.7
5268,"Vostrá, Miloslava (KSÈM)","red","KSÈM",0.90939226519337,0.773179298035455,0.05,1,0.7
5269,"Mládek, Jan (ÈSSD)","orange","ÈSSD",0.511602209944751,0.597938886157492,0.05,1,0.7
5272,"Votava, Václav (ÈSSD)","orange","ÈSSD",0.849171270718232,0.641022522684033,0.05,1,0.7
5273,"Pospíšil, Jiøí (Non-affiliated)","grey","Non-affiliated",0.322942643391521,0.31950362687113,0.05,1,0.7
5279,"Krákora, Jaroslav (ÈSSD)","orange","ÈSSD",0.762983425414365,0.641751885687824,0.05,1,0.7
5282,"Šenfeld, Josef (KSÈM)","red","KSÈM",0.915469613259668,0.761322535996593,0.05,1,0.7
5290,"Marková, Soòa (KSÈM)","red","KSÈM",0.841436464088398,0.787843794694889,0.05,1,0.7
5297,"Hašek, Michal (ÈSSD)","orange","ÈSSD",0.588516746411483,0.269431539487089,0.05,1,0.7
5307,"Èerný, Alexander (KSÈM)","red","KSÈM",0.924861878453039,0.778535992976056,0.05,1,0.7
5310,"Seïa, Antonín (ÈSSD)","orange","ÈSSD",0.716022099447514,0.620603087060833,0.05,1,0.7
5313,"Koníèek, Vladimír (KSÈM)","red","KSÈM",0.919337016574586,0.800030187613461,0.05,1,0.7
5314,"Hovorka, Ludvík (KDU-ÈSL)","gold","KDU-ÈSL",0.837569060773481,0.677786595537594,0.05,1,0.7
5321,"Koneèná, Kateøina (KSÈM)","red","KSÈM",0.739401496259352,0.524448016036517,0.05,1,0.7
