"id","name","color","party","wpca:d1","wpca:d2","r","result","opacity"
"5509a8fb273a3904f6e71a66","Gadowski, Krzysztof Jan (PO)","orange","PO",0.995498392282958,0.632527363201209,0.05,1,0.7
"5509a8fb273a3904f6e71a6a","Fotyga, Anna El¿bieta (PiS)","blue","PiS",0.932773109243697,0.308897877006559,0.05,1,0.7
"5509a8fb273a3904f6e71a6e","Fiedler, Arkady Elpidio (PO)","orange","PO",0.973633440514469,0.613522687466346,0.05,1,0.7
"5509a8fb273a3904f6e71a72","Fedorowicz, Jerzy Feliks (PO)","orange","PO",0.984565916398714,0.633951439682801,0.05,1,0.7
"5509a8fb273a3904f6e71a76","Falfus, Jacek Eugeniusz (PiS)","blue","PiS",0.929260450160772,0.927610003379909,0.05,1,0.7
"5509a8fb273a3904f6e71a7a","Fabisiak, Joanna (PO)","orange","PO",0.990353697749196,0.626752450256346,0.05,1,0.7
"5509a8fb273a3904f6e71a7e","Elsner, Wincenty Aleksander (Non-affiliated)","grey","Non-affiliated",0.979421221864952,0.874060504721772,0.05,1,0.7
"5509a8fb273a3904f6e71a82","Dêbski, Artur (BiG)","cyan","BiG",0.971704180064309,0.851587028750669,0.05,1,0.7
"5509a8fc273a3904f6e71a86","D¹browski, Andrzej Wojciech (KPSP)","gold","KPSP",0.905466237942122,0.842706685565654,0.05,1,0.7
"5509a8fc273a3904f6e71a8a","Kozaczyñski, Jacek (PO)","orange","PO",1,0.652334934899016,0.05,1,0.7
"5509a8fc273a3904f6e71a8e","Kozdroñ, Jerzy (PO)","orange","PO",0.994855305466238,0.629149553113916,0.05,1,0.7
"5509a8fc273a3904f6e71a92","Kowalski, S³awomir Stanis³aw (PO)","orange","PO",0.997427652733119,0.630520205642115,0.05,1,0.7
"5509a8fc273a3904f6e71a96","Kowalczyk, Henryk (PiS)","blue","PiS",0.976848874598071,0.88861961266511,0.05,1,0.7
"5509a8fc273a3904f6e71a9a","Kownacki, Bartosz Józef (Non-affiliated)","grey","Non-affiliated",0.913183279742765,0.871311248406897,0.05,1,0.7
"5509a8fc273a3904f6e71a9e","Kotliñski, Roman (BiG)","cyan","BiG",0.610932475884244,0.558995446828746,0.05,1,0.7
"5509a8fc273a3904f6e71aa2","Kosecki, Roman Jacek (PO)","orange","PO",0.985209003215434,0.619324620690132,0.05,1,0.7
"5509a8fc273a3904f6e71aa6","Kopacz, Ewa Bo¿ena (PO)","orange","PO",0.882958199356913,0.578435853303908,0.05,1,0.7
"5509a8fc273a3904f6e71aaa","Korzeniowski, Leszek Sylwester (PO)","orange","PO",0.895176848874598,0.627924257798218,0.05,1,0.7
"5509a8fc273a3904f6e71aae","Kopyciñski, S³awomir Piotr (RP)","darkviolet","RP",0.839871382636656,0.810843022402665,0.05,1,0.7
"5509a8fc273a3904f6e71ab2","Konwiñski, Zbigniew Marek (PO)","orange","PO",0.998713826366559,0.634526221625999,0.05,1,0.7
"5509a8fc273a3904f6e71ab6","Kochan, Magdalena Maria (PO)","orange","PO",0.954983922829582,0.681563191542364,0.05,1,0.7
"5509a8fc273a3904f6e71aba","Kopaczewska, Domicela Katarzyna (PO)","orange","PO",0.992926045016077,0.634390437430696,0.05,1,0.7
"5509a8fc273a3904f6e71abe","Kolenda-£abuœ, Brygida (PO)","orange","PO",0.972347266881029,0.613011088487785,0.05,1,0.7
"5509a8fd273a3904f6e71ac2","Osuch, Jacek Piotr (PiS)","blue","PiS",0.938906752411576,0.995284492137315,0.05,1,0.7
"5509a8fd273a3904f6e71ac6","Ozga, Krystyna Ewa (PSL)","green","PSL",0.980707395498392,0.640703724084652,0.05,1,0.7
"5509a8fd273a3904f6e71aca","Nowak, Tomasz Piotr (PO)","orange","PO",0.998070739549839,0.630190674103944,0.05,1,0.7
"5509a8fd273a3904f6e71ace","Nowak, S³awomir Ryszard (Non-affiliated)","grey","Non-affiliated",0.484244372990354,0.395059722139084,0.05,1,0.7
"5509a8fd273a3904f6e71ad2","Kmiecik, Henryk Ryszard (BiG)","cyan","BiG",0.917041800643087,0.755577659170458,0.05,1,0.7
"5509a8fd273a3904f6e71ad6","Ko³odziej, Ewa Edyta (PO)","orange","PO",0.920257234726688,0.587201659069265,0.05,1,0.7
"5509a8fd273a3904f6e71ada","Ostrowski, Artur Zygmunt (SLD)","red","SLD",0.971704180064309,0.833696474972785,0.05,1,0.7
"5509a8fd273a3904f6e71ade","Orzechowski, Maciej Boles³aw (PO)","orange","PO",0.956270096463023,0.607762555371796,0.05,1,0.7
"5509a8fd273a3904f6e71ae2","Orzechowski, Andrzej (PO)","orange","PO",0.99935691318328,0.633993199589879,0.05,1,0.7
"5509a8fd273a3904f6e71ae6","Opio³a, Marek (PiS)","blue","PiS",0.957556270096463,0.949644269850938,0.05,1,0.7
"5509a8fd273a3904f6e71aea","Olszewski, Pawe³ Bartosz (PO)","orange","PO",0.976848874598071,0.624842657128778,0.05,1,0.7
"5509a8fd273a3904f6e71aee","Suski, Pawe³ (PO)","orange","PO",0.994855305466238,0.628565976622721,0.05,1,0.7
"5509a8fd273a3904f6e71af2","Sycz, Miron (PO)","orange","PO",0.995498392282958,0.628087305842904,0.05,1,0.7
"5509a8fd273a3904f6e71af6","Suski, Marek Witold (PiS)","blue","PiS",0.983279742765273,0.910524689023148,0.05,1,0.7
"5509a8fd273a3904f6e71afa","Stolarski, Marek Janusz (BiG)","cyan","BiG",0.979421221864952,0.896691146136361,0.05,1,0.7
"5509a8fe273a3904f6e71b02","Staroñ, Lidia Ewa (PO)","orange","PO",0.971061093247588,0.602818685528049,0.05,1,0.7
"5509a8fe273a3904f6e71b06","Stefaniuk, Franciszek Jerzy (PSL)","green","PSL",0.989710610932476,0.660345230883462,0.05,1,0.7
"5509a8fe273a3904f6e71b0a","Stuligrosz, Micha³ (PO)","orange","PO",0.943786982248521,0.594854383113801,0.05,1,0.7
"5509a8fe273a3904f6e71b0e","Strza³kowski, Stefan Zdzis³aw (PiS)","blue","PiS",0.966559485530547,0.924146169424074,0.05,1,0.7
"5509a8fe273a3904f6e71b12","Suchowiejko, Wies³aw Jacek (PO)","orange","PO",0.998713826366559,0.604026780639815,0.05,1,0.7
"5509a8fe273a3904f6e71b1a","Soñta, Krzysztof Jan (PiS)","blue","PiS",0.999013806706114,0.897153531165943,0.05,1,0.7
"5509a8fe273a3904f6e71b1e","Œniadek, Janusz Józef (PiS)","blue","PiS",0.898392282958199,0.823677991077621,0.05,1,0.7
"5509a8fe273a3904f6e71b22","Œwi³o, Teresa (PO)","orange","PO",0.996899224806202,0.58926820876257,0.05,1,0.7
"5509a8fe273a3904f6e71b26","Sprawka, Lech Stanis³aw (PiS)","blue","PiS",0.936334405144695,0.928190014740562,0.05,1,0.7
"5509a8fe273a3904f6e71b2a","¯alek, Jacek (KPSP)","gold","KPSP",0.763344051446945,0.793078484400719,0.05,1,0.7
"5509a8fe273a3904f6e71b2e","Œwiat, Jacek (PiS)","blue","PiS",0.939549839228296,0.845737062520571,0.05,1,0.7
"5509a8fe273a3904f6e71b32","Œwiêcicki, Marcin (PO)","orange","PO",0.994212218649518,0.636551770001481,0.05,1,0.7
"5509a8ff273a3904f6e71b36","¯aczek, Jaros³aw (KPSP)","gold","KPSP",0.840368380660015,0.695978970499834,0.05,1,0.7
"5509a8ff273a3904f6e71b3a","£uczak, Mieczys³aw Marcin (PSL)","green","PSL",0.802572347266881,0.46915333416488,0.05,1,0.7
"5509a8ff273a3904f6e71b3e","£ybacka, Krystyna Maria (SLD)","red","SLD",0.752100840336134,0.372475100546973,0.05,1,0.7
"5509a8ff273a3904f6e71b42","Œledziñska-Katarasiñska, Iwona El¿bieta (PO)","orange","PO",0.995498392282958,0.627708965984954,0.05,1,0.7
"5509a8ff273a3904f6e71b46","£opiñski, Maciej Jan (PiS)","blue","PiS",0.973633440514469,0.884030885381791,0.05,1,0.7
"5509a8ff273a3904f6e71b4a","¯yliñski, Adam Jacek (PO)","orange","PO",0.993076923076923,0.511135968361821,0.05,1,0.7
"5509a8ff273a3904f6e71b4e","¯muda - Trzebiatowska, Ewa Ilona (PO)","orange","PO",0.998070739549839,0.631612732559281,0.05,1,0.7
"5509a8ff273a3904f6e71b52","¯elichowski, Stanis³aw (PSL)","green","PSL",0.994855305466238,0.646936349222933,0.05,1,0.7
"5509a8ff273a3904f6e71b56","£awrynowicz, Zofia (PO)","orange","PO",0.99935691318328,0.632351224663376,0.05,1,0.7
"5509a8ff273a3904f6e71b5a","£apiñski, Marek (PO)","orange","PO",0.99935691318328,0.631876486134239,0.05,1,0.7
"5509a8ff273a3904f6e71b5e","¯y¿yñski, Jerzy (PiS)","blue","PiS",0.938906752411576,0.851810542286058,0.05,1,0.7
"5509a8ff273a3904f6e71b62","¯mijan, Stanis³aw (PO)","orange","PO",0.936977491961415,0.612507714663623,0.05,1,0.7
"5509a8ff273a3904f6e71b66","£opata, Jan Zbigniew (PSL)","green","PSL",0.967845659163987,0.641374185903995,0.05,1,0.7
"5509a8ff273a3904f6e71b6a","Zych, Józef (PSL)","green","PSL",0.84951768488746,0.60667645843712,0.05,1,0.7
"5509a8ff273a3904f6e71b6e","Æwik, Piotr Krzysztof (PiS)","blue","PiS",0.996055226824458,0.887833394876252,0.05,1,0.7
"5509a8ff273a3904f6e71b72","£atas, Marek Jerzy (PiS)","blue","PiS",0.821864951768489,0.831376124415072,0.05,1,0.7
"5509a900273a3904f6e71b76","Z³otowski, Kosma Tadeusz (PiS)","blue","PiS",0.75,0.361616305018926,0.05,1,0.7
"5509a900273a3904f6e71b7a","Ziêtek, Jerzy Marek (Non-affiliated)","grey","Non-affiliated",0.922829581993569,0.597431976933942,0.05,1,0.7
"5509a900273a3904f6e71b7e","Ziobro, Kazimierz Bronis³aw (KPSP)","gold","KPSP",0.980064308681672,0.915889526940679,0.05,1,0.7
"5509a900273a3904f6e71b82","Ziobro, Jan Pawe³ (KPSP)","gold","KPSP",0.968488745980707,0.903056117428725,0.05,1,0.7
"5509a900273a3904f6e71b86","Ziemniak, Wojciech Stanis³aw (PO)","orange","PO",0.994855305466238,0.629943896160135,0.05,1,0.7
"5509a900273a3904f6e71b8a","Zuba, Maria (PiS)","blue","PiS",0.985852090032154,0.893294743048046,0.05,1,0.7
"5509a900273a3904f6e71b8e","Zubowski, Wojciech Micha³ (PiS)","blue","PiS",0.986495176848875,0.893451446981358,0.05,1,0.7
"5509a900273a3904f6e71b92","Zbrzyzny, Ryszard (SLD)","red","SLD",0.854019292604502,0.865463165809419,0.05,1,0.7
"5509a900273a3904f6e71b96","Zieliñski, Jaros³aw (PiS)","blue","PiS",0.989710610932476,0.902708710426444,0.05,1,0.7
"5509a900273a3904f6e71b9a","Zawiœlak, S³awomir (PiS)","blue","PiS",0.971061093247588,0.87493046840688,0.05,1,0.7
"5509a900273a3904f6e71b9e","Zawadzki, Ryszard Józef (PO)","orange","PO",0.99935691318328,0.633549886490582,0.05,1,0.7
"5509a900273a3904f6e71ba2","Zbonikowski, £ukasz (PiS)","blue","PiS",0.757556270096463,0.830028651734255,0.05,1,0.7
"5509a900273a3904f6e71ba6","Zalewska, Anna El¿bieta (PiS)","blue","PiS",0.927331189710611,0.868049752011209,0.05,1,0.7
