"normal_x","normal_y","cl_beta0","loss","id","motion:name"
0.883475085643555,-0.836351819810769,5.27201324201169,10.5516047174743,"event_21597-1402963200_0","event_21597-1402963200_0"
1.81096706384958,-1.21535090538523,11.9735524496086,59.3089052108041,"event_21331-1401062400_7","event_21331-1401062400_7"
0.081280674896564,-0.23489296819767,-0.235701428300798,2.65676113159191,"event_21801-1404172800_21","event_21801-1404172800_21"
1.02158242468925,-0.339662389285917,2.22336887949987,30.9378774380604,"event_21597-1402963200_15","event_21597-1402963200_15"
0.362333832162511,0.0253801914076032,3.36051384446575,3.91800095139218,"event_21512-1402272000_5","event_21512-1402272000_5"
2.69436049498073,-0.386273259210985,0.647951757511306,26.7122434849424,"event_23281-1416268800_3","event_23281-1416268800_3"
2.85181018332072,-0.278949846065081,2.506222725586,27.1664665346451,"event_21740-1403827200_0","event_21740-1403827200_0"
-0.0416239110081921,0.0927518982109118,0.0848286345779489,0.339892257032807,"event_21437-1401840000_4","event_21437-1401840000_4"
0.24661163864025,0.264491731697665,2.3944979076004,0.0399502615251843,"event_22754-1413158400_6","event_22754-1413158400_6"
0.338435427776339,0.671478638899339,2.87306574510402,10.4454056695993,"event_22754-1413158400_4","event_22754-1413158400_4"
2.38788414110007,-1.56961140850627,4.64908655309676,0,"event_22551-1412121600_3","event_22551-1412121600_3"
0.0369334910963614,0.0696506999513797,-0.0610846415243415,0.196486682775982,"event_22242-1409788800_0","event_22242-1409788800_0"
1.35395788020692,-0.110512367352322,0.275466313886907,5.16634061119467,"event_23811-1419202800_9","event_23811-1419202800_9"
0.366960905063659,0.0466502448825847,-0.457923584558345,5.11120132838628,"event_23006-1414368000_0","event_23006-1414368000_0"
1.62827294293504,1.85045031031514,14.0037243643577,52.5088611295343,"event_21177-1399680000_13","event_21177-1399680000_13"
1.39402766158498,0.231745353206643,0.119315515111737,18.6024518329866,"event_23691-1418601600_1","event_23691-1418601600_1"
1.62827294293504,1.85045031031514,14.0037243643577,52.5088611295343,"event_21177-1399680000_13","event_21177-1399680000_13"
1.62044981350993,2.02817995295697,14.3720733138747,48.4000761743007,"event_21177-1399680000_15","event_21177-1399680000_15"
0.0369334910963614,0.0696506999513797,-0.0610846415243415,0.196486682775982,"event_22242-1409788800_0","event_22242-1409788800_0"
-0.0224277861846307,-0.00725121128036816,0.027669036399867,0.0029634433615967,"event_22242-1409788800_12","event_22242-1409788800_12"
0.1745088836962,-0.349726317334588,-0.365999754410547,4.35342678561518,"event_22551-1412121600_8","event_22551-1412121600_8"
0.25983625701903,0.132697079510785,2.634797418894,0.784281357942633,"event_22551-1412121600_14","event_22551-1412121600_14"
1.35395788020692,-0.110512367352322,0.275466313886907,5.16634061119467,"event_23811-1419202800_9","event_23811-1419202800_9"
5.24457779260371,0.434302440152786,0.627562743971231,47.937115238761,"event_21177-1399680000_3","event_21177-1399680000_3"
0.236333271412815,0.240607144934084,2.50786681830133,0.310917835083302,"event_23546-1417651200_5","event_23546-1417651200_5"
-0.0442886008025225,-0.058577140472278,0.0555651540029317,0.107396948158952,"event_21801-1404172800_16","event_21801-1404172800_16"
4.44459371718053,2.62805429296888,2.20268835685745,20.4569937479192,"event_21177-1399680000_23","event_21177-1399680000_23"
3.08860460331763,-1.81166723165054,0.0857799091307259,24.0436652611809,"event_22242-1409788800_25","event_22242-1409788800_25"
0.240604741502585,-0.0307550760772998,2.16502837055097,0.811133219891745,"event_23097-1414972800_5","event_23097-1414972800_5"
-0.00568088921320608,-0.0132971745053174,0.0110213110109858,0.0148096644395476,"event_23811-1419202800_12","event_23811-1419202800_12"
1.62981998162048,0.00218555846799784,4.5575510371836,8.68095862156677,"event_23811-1419202800_3","event_23811-1419202800_3"
0.883475085643555,-0.836351819810769,5.27201324201169,10.5516047174743,"event_21597-1402963200_0","event_21597-1402963200_0"
