"id","name","color","party","wpca:d1","wpca:d2","r","result","opacity"
"54d2a437273a394ad5db928f","Brocka, Július (KDH)","gold","KDH",0.891975308641975,0.925122949236885,0.05,1,0.7
"54d2a438273a394ad5db9295","Bugár, Béla (MOST-HÍD)","green","MOST-HÍD",0.866571699905033,0.850405596012133,0.05,1,0.7
"54d2a440273a394ad5db92e3","Dzurinda, Mikuláš (SDKÚ-DS)","blue","SDKÚ-DS",0.703937405350833,0.714216471793321,0.05,1,0.7
"54d2a445273a394ad5db930a","Fige¾, Ján (KDH)","gold","KDH",0.745014245014245,0.926657858971537,0.05,1,0.7
"54d2a44e273a394ad5db936b","Hrušovský, Pavol (KDH)","gold","KDH",0.864909781576448,0.843987482840105,0.05,1,0.7
"54d2a452273a394ad5db9389","Chmel, Rudolf (MOST-HÍD)","green","MOST-HÍD",0.728869895536562,0.845491256270066,0.05,1,0.7
"54d2a4bb273a394ad5db9822","Faiè, Vladimír (SMER-SD)","red","SMER-SD",0.856600189933523,0.477067382279655,0.05,1,0.7
"54d2a4c1273a394ad5db982a","Fronc, Martin (KDH)","gold","KDH",0.88034188034188,0.843403572227637,0.05,1,0.7
"54d2a4d3273a394ad5db984e","Jarjabek, Dušan (SMER-SD)","red","SMER-SD",0.959401709401709,0.522331646849555,0.05,1,0.7
"54d2a4f2273a394ad5db9886","Muránsky, Peter (KDH)","gold","KDH",0.820750237416904,0.850152282713836,0.05,1,0.7
"54d2a4f6273a394ad5db988e","Osuský, Peter (SaS)","cyan","SaS",0.857756768371294,0.654103483034288,0.05,1,0.7
"54d2a50f273a394ad5db98c0","Šebej, František (MOST-HÍD)","green","MOST-HÍD",0.840693257359924,0.837412914354641,0.05,1,0.7
"54d2a562273a394ad5dba028","Abrhan, Pavol (KDH)","gold","KDH",0.873456790123457,0.803844589705555,0.05,1,0.7
"54d2a567273a394ad5dba034","Bastrnák, Tibor (MOST-HÍD)","green","MOST-HÍD",0.886039886039886,0.873634510196548,0.05,1,0.7
"54d2a567273a394ad5dba036","Baška, Jaroslav (SMER-SD)","red","SMER-SD",0.853513770180437,0.480519316702626,0.05,1,0.7
"54d2a56e273a394ad5dba044","Blanár, Juraj (SMER-SD)","red","SMER-SD",0.868471035137702,0.441620805507491,0.05,1,0.7
"54d2a577273a394ad5dba050","Èaploviè, Dušan (SMER-SD)","red","SMER-SD",0.919491525423729,0.067044755437186,0.05,1,0.7
"54d2a579273a394ad5dba054","Èíž, Miroslav (SMER-SD)","red","SMER-SD",0.898860398860399,0.515526517543066,0.05,1,0.7
"54d2a580273a394ad5dba060","Gabániová, Darina (SMER-SD)","red","SMER-SD",0.980769230769231,0.536842173208117,0.05,1,0.7
"54d2a581273a394ad5dba062","Gál, Gábor (MOST-HÍD)","green","MOST-HÍD",0.760446343779677,0.816223510815567,0.05,1,0.7
"54d2a59b273a394ad5dba094","Kondrót, Maroš (SMER-SD)","red","SMER-SD",0.892212725546059,0.504233214795628,0.05,1,0.7
"54d2a5a3273a394ad5dba0a0","Laššáková, Jana (SMER-SD)","red","SMER-SD",0.972459639126306,0.529588124658053,0.05,1,0.7
"54d2a5a5273a394ad5dba0a8","Madej, Róbert (SMER-SD)","red","SMER-SD",0.916666666666667,0.510266062090201,0.05,1,0.7
"54d2a5ac273a394ad5dba0b4","Mikloš, Ivan (SDKÚ-DS)","blue","SDKÚ-DS",0.779656739020697,0.930302076110859,0.05,1,0.7
"54d2a5b0273a394ad5dba0bc","Mikuš, Jozef (SDKÚ-DS)","blue","SDKÚ-DS",0.762493690055527,0.899200352753864,0.05,1,0.7
"54d2a5b3273a394ad5dba0c4","Muòko, Dušan (SMER-SD)","red","SMER-SD",0.900997150997151,0.529695906302943,0.05,1,0.7
"54d2a5b8273a394ad5dba0cc","Novotný, Viliam (SDKÚ-DS)","blue","SDKÚ-DS",0.862695608278647,0.996149125925619,0.05,1,0.7
"54d2a5bd273a394ad5dba0d6","Paška, Pavol (SMER-SD)","red","SMER-SD",0.923271075214538,0.483348063755993,0.05,1,0.7
"54d2a5c2273a394ad5dba0de","Pøidal, Alojz (KDH)","gold","KDH",0.928062678062678,0.897375735680386,0.05,1,0.7
"54d2a5d3273a394ad5dba0f6","Varga, Ivan (SMER-SD)","red","SMER-SD",0.91358024691358,0.515649600234218,0.05,1,0.7
"54d2a5d4273a394ad5dba0f8","Vážny, ¼ubomír (SMER-SD)","red","SMER-SD",0.876300578034682,0.218104348245324,0.05,1,0.7
"54d2a5d6273a394ad5dba0fc","Záhumenský, Marian (SMER-SD)","red","SMER-SD",0.853276353276353,0.442455302905081,0.05,1,0.7
"54d2a5d8273a394ad5dba100","Zmajkovièová, Renáta (SMER-SD)","red","SMER-SD",0.896486229819563,0.508812620947319,0.05,1,0.7
"54d2a63a273a394ad5dbac94","Babiè, Ján (SMER-SD)","red","SMER-SD",0.946723494938732,0.5781125256407,0.05,1,0.7
"54d2a649273a394ad5dbaca4","Demian, Jaroslav (SMER-SD)","red","SMER-SD",0.926400759734093,0.515197182291974,0.05,1,0.7
"54d2a650273a394ad5dbacac","Fedor, Martin (SDKÚ-DS)","blue","SDKÚ-DS",0.744068652195861,0.803668885399837,0.05,1,0.7
"54d2a651273a394ad5dbacae","Frešo, Pavol (SDKÚ-DS)","blue","SDKÚ-DS",0.659515396264513,0.72989321024731,0.05,1,0.7
"54d2a656273a394ad5dbacb4","Galis, Dušan (SMER-SD)","red","SMER-SD",0.913342830009497,0.478958381431113,0.05,1,0.7
"54d2a657273a394ad5dbacb6","Géci, Milan (SMER-SD)","red","SMER-SD",0.932336182336182,0.50109952533318,0.05,1,0.7
"54d2a658273a394ad5dbacb8","Gibalová, Monika (KDH)","gold","KDH",0.889838556505223,0.934135075349747,0.05,1,0.7
"54d2a658273a394ad5dbacba","Glenda, Tibor (SMER-SD)","red","SMER-SD",0.961775878442545,0.523281074321054,0.05,1,0.7
"54d2a65a273a394ad5dbacbe","Goga, Pavol (SMER-SD)","red","SMER-SD",0.9667616334283,0.519457611685606,0.05,1,0.7
"54d2a65b273a394ad5dbacc2","Greèková, Lea (SMER-SD)","red","SMER-SD",0.933998100664767,0.499002127749052,0.05,1,0.7
"54d2a665273a394ad5dbacd4","Jakab, Elemér (MOST-HÍD)","green","MOST-HÍD",0.744776828110161,0.796753451225602,0.05,1,0.7
"54d2a667273a394ad5dbacd6","Jánoš, Vladimír (SMER-SD)","red","SMER-SD",0.929012345679012,0.521779418876466,0.05,1,0.7
"54d2a668273a394ad5dbacd8","Jasaò, Viliam (SMER-SD)","red","SMER-SD",0.959639126305793,0.51904766475694,0.05,1,0.7
"54d2a670273a394ad5dbace6","Košútová, Magda (SMER-SD)","red","SMER-SD",0.922127255460589,0.521759092201018,0.05,1,0.7
"54d2a673273a394ad5dbacea","Kovaèócy, Marián (SMER-SD)","red","SMER-SD",0.978157644824311,0.532848852140801,0.05,1,0.7
"54d2a674273a394ad5dbacec","Krajkoviè, Mikuláš (SMER-SD)","red","SMER-SD",0.98005698005698,0.552432081985301,0.05,1,0.7
"54d2a676273a394ad5dbacf0","Kubánek, Stanislav (SMER-SD)","red","SMER-SD",0.951804368471035,0.518069236559169,0.05,1,0.7
"54d2a67b273a394ad5dbacf8","Lebocký, Tibor (SMER-SD)","red","SMER-SD",0.921889838556505,0.51479577196874,0.05,1,0.7
"54d2a67d273a394ad5dbacfc","Lukša, Michal (SMER-SD)","red","SMER-SD",0.975071225071225,0.522522159648175,0.05,1,0.7
"54d2a67f273a394ad5dbad00","Mamojka, Mojmír (SMER-SD)","red","SMER-SD",0.816951566951567,0.476590450521974,0.05,1,0.7
"54d2a681273a394ad5dbad04","Martinák, ¼uboš (SMER-SD)","red","SMER-SD",0.971035137701804,0.523259893442942,0.05,1,0.7
"54d2a682273a394ad5dbad06","Matejièka, Vladimír (SMER-SD)","red","SMER-SD",0.968898385565052,0.528504415230857,0.05,1,0.7
"54d2a683273a394ad5dbad08","Mazúrová, Viera (SMER-SD)","red","SMER-SD",0.851139601139601,0.48848120241435,0.05,1,0.7
"54d2a68a273a394ad5dbad0c","Mojš, Milan (SMER-SD)","red","SMER-SD",0.958452041785375,0.512676217773054,0.05,1,0.7
"54d2a68b273a394ad5dbad0e","Müllerová, Emília (SMER-SD)","red","SMER-SD",0.938509021842355,0.508662634290543,0.05,1,0.7
"54d2a68d273a394ad5dbad10","Nachtmannová, O¾ga (SMER-SD)","red","SMER-SD",0.968898385565052,0.531109069236924,0.05,1,0.7
