"id","wpca:d2","wpca:d1","name","color","r","result","opacity"
"5509a902273a3904f6e71c02",0.748407161895205,0.99,"5509a902273a3904f6e71c02","blue",0.05,1,0.1
"5509a902273a3904f6e71c06",0.62552763659439,0.987138263665595,"5509a902273a3904f6e71c06","blue",0.05,1,0.1
"5509a902273a3904f6e71c0a",0.92952937773283,0.891318327974277,"5509a902273a3904f6e71c0a","blue",0.05,1,0.1
"5509a902273a3904f6e71c0e",0.34617374854226,0.972689075630252,"5509a902273a3904f6e71c0e","blue",0.05,1,0.1
"5509a902273a3904f6e71c12",0.84870663777999,0.890675241157556,"5509a902273a3904f6e71c12","blue",0.05,1,0.1
"5509a902273a3904f6e71c16",0.351994592988004,0.76890756302521,"5509a902273a3904f6e71c16","blue",0.05,1,0.1
"5509a902273a3904f6e71c1a",0.639056748959126,0.956270096463023,"5509a902273a3904f6e71c1a","blue",0.05,1,0.1
"5509a902273a3904f6e71c1e",0.873812394012366,0.890675241157556,"5509a902273a3904f6e71c1e","blue",0.05,1,0.1
"5509a902273a3904f6e71c22",0.621468776521642,0.983279742765273,"5509a902273a3904f6e71c22","blue",0.05,1,0.1
"5509a902273a3904f6e71c26",0.62751798077614,0.998070739549839,"5509a902273a3904f6e71c26","blue",0.05,1,0.1
"5509a902273a3904f6e71c2a",0.906872479493355,0.992926045016077,"5509a902273a3904f6e71c2a","blue",0.05,1,0.1
"5509a903273a3904f6e71c2e",0.624894082072182,0.980707395498392,"5509a903273a3904f6e71c2e","blue",0.05,1,0.1
"5509a903273a3904f6e71c32",0.85526386921624,0.980064308681672,"5509a903273a3904f6e71c32","blue",0.05,1,0.1
"5509a903273a3904f6e71c36",0.62092693817998,0.972990353697749,"5509a903273a3904f6e71c36","blue",0.05,1,0.1
"5509a903273a3904f6e71c3a",0.626122473573621,0.886816720257235,"5509a903273a3904f6e71c3a","blue",0.05,1,0.1
"5509a903273a3904f6e71c3e",0.379912499825465,0.66784765279008,"5509a903273a3904f6e71c3e","blue",0.05,1,0.1
"5509a903273a3904f6e71c42",0.647978717507357,0.992926045016077,"5509a903273a3904f6e71c42","blue",0.05,1,0.1
"5509a903273a3904f6e71c46",0.632219190444079,0.989710610932476,"5509a903273a3904f6e71c46","blue",0.05,1,0.1
"5509a903273a3904f6e71c4a",0.627061432904292,0.995498392282958,"5509a903273a3904f6e71c4a","blue",0.05,1,0.1
"5509a903273a3904f6e71c4e",0.628872483295775,0.998070739549839,"5509a903273a3904f6e71c4e","blue",0.05,1,0.1
"5509a903273a3904f6e71c52",0.859690733578719,0.982636655948553,"5509a903273a3904f6e71c52","blue",0.05,1,0.1
"5509a903273a3904f6e71c56",0.507211994166082,0.948160535117057,"5509a903273a3904f6e71c56","blue",0.05,1,0.1
"5509a903273a3904f6e71c5a",0.711458761606513,0.938906752411576,"5509a903273a3904f6e71c5a","blue",0.05,1,0.1
"5509a903273a3904f6e71c5e",0.876127036706125,0.938263665594855,"5509a903273a3904f6e71c5e","blue",0.05,1,0.1
"5509a903273a3904f6e71c62",0.632344489483819,1,"5509a903273a3904f6e71c62","blue",0.05,1,0.1
"5509a904273a3904f6e71c66",0.890566930061917,0.981350482315113,"5509a904273a3904f6e71c66","blue",0.05,1,0.1
"5509a904273a3904f6e71c6a",0.864543136691189,0.932475884244373,"5509a904273a3904f6e71c6a","blue",0.05,1,0.1
"5509a904273a3904f6e71c6e",0.886202646612944,0.980064308681672,"5509a904273a3904f6e71c6e","blue",0.05,1,0.1
"5509a904273a3904f6e71c72",0.631438269890655,0.990996784565916,"5509a904273a3904f6e71c72","blue",0.05,1,0.1
"5509a904273a3904f6e71c76",0.63011333171739,0.990353697749196,"5509a904273a3904f6e71c76","blue",0.05,1,0.1
"5509a904273a3904f6e71c7a",0.648286038493156,0.878456591639871,"5509a904273a3904f6e71c7a","blue",0.05,1,0.1
"5509a904273a3904f6e71c7e",0.854236771424514,0.946623794212219,"5509a904273a3904f6e71c7e","blue",0.05,1,0.1
"5509a904273a3904f6e71c82",0.883955825155127,0.993096646942801,"5509a904273a3904f6e71c82","blue",0.05,1,0.1
"5509a904273a3904f6e71c86",0.914691518468927,0.905466237942122,"5509a904273a3904f6e71c86","blue",0.05,1,0.1
"5509a904273a3904f6e71c8a",0.625655961729299,0.992926045016077,"5509a904273a3904f6e71c8a","blue",0.05,1,0.1
"5509a904273a3904f6e71c8e",0.907904710324609,0.994212218649518,"5509a904273a3904f6e71c8e","blue",0.05,1,0.1
"5509a904273a3904f6e71c92",0.390788257872623,0.941309255079007,"5509a904273a3904f6e71c92","blue",0.05,1,0.1
"5509a904273a3904f6e71c96",0.633243364266297,0.996141479099678,"5509a904273a3904f6e71c96","blue",0.05,1,0.1
"5509a904273a3904f6e71c9a",0.491105475498384,0.742122186495177,"5509a904273a3904f6e71c9a","blue",0.05,1,0.1
"5509a904273a3904f6e71c9e",0.907299382070927,0.994855305466238,"5509a904273a3904f6e71c9e","blue",0.05,1,0.1
"5509a904273a3904f6e71ca2",0.624211733519872,0.991639871382637,"5509a904273a3904f6e71ca2","blue",0.05,1,0.1
"5509a904273a3904f6e71ca6",0.915299580475521,0.990353697749196,"5509a904273a3904f6e71ca6","blue",0.05,1,0.1
"5509a904273a3904f6e71caa",0.889765238854975,0.961414790996785,"5509a904273a3904f6e71caa","blue",0.05,1,0.1
"5509a905273a3904f6e71cae",0.828372484435152,0.920257234726688,"5509a905273a3904f6e71cae","blue",0.05,1,0.1
"5509a905273a3904f6e71cb2",0.898169599327647,0.918327974276527,"5509a905273a3904f6e71cb2","blue",0.05,1,0.1
"5509a905273a3904f6e71cb6",0.246050091915689,0.993697478991597,"5509a905273a3904f6e71cb6","blue",0.05,1,0.1
"5509a905273a3904f6e71cba",0.851665180074019,0.927974276527331,"5509a905273a3904f6e71cba","blue",0.05,1,0.1
"5509a905273a3904f6e71cbe",0.490480932534757,0.42508038585209,"5509a905273a3904f6e71cbe","blue",0.05,1,0.1
"5509a905273a3904f6e71cc2",0.619515353277435,0.985209003215434,"5509a905273a3904f6e71cc2","blue",0.05,1,0.1
"5509a905273a3904f6e71cc6",0.617773042046081,0.92411575562701,"5509a905273a3904f6e71cc6","blue",0.05,1,0.1
"5509a905273a3904f6e71cca",0.606551115402421,0.987179487179487,"5509a905273a3904f6e71cca","blue",0.05,1,0.1
"5509a905273a3904f6e71cce",0.883538223298096,0.993096646942801,"5509a905273a3904f6e71cce","blue",0.05,1,0.1
"5509a905273a3904f6e71cd2",0.850688228879379,0.971400394477318,"5509a905273a3904f6e71cd2","blue",0.05,1,0.1
"5509a905273a3904f6e71cd6",0.626650938995724,0.985209003215434,"5509a905273a3904f6e71cd6","blue",0.05,1,0.1
"5509a905273a3904f6e71cda",0.719713521691239,0.996466431095406,"5509a905273a3904f6e71cda","blue",0.05,1,0.1
"5509a905273a3904f6e71cde",0.558547925939299,0.758199356913183,"5509a905273a3904f6e71cde","blue",0.05,1,0.1
"5509a905273a3904f6e71ce2",0.897228836939829,0.95112540192926,"5509a905273a3904f6e71ce2","blue",0.05,1,0.1
"5509a905273a3904f6e71ce6",0.562926111782194,0.727974276527331,"5509a905273a3904f6e71ce6","blue",0.05,1,0.1
"5509a906273a3904f6e71cea",0.150985883059997,0.994444444444444,"5509a906273a3904f6e71cea","blue",0.05,1,0.1
"5509a906273a3904f6e71cee",0.624748150273997,0.988424437299035,"5509a906273a3904f6e71cee","blue",0.05,1,0.1
"5509a906273a3904f6e71cf2",0.624929905203647,0.995498392282958,"5509a906273a3904f6e71cf2","blue",0.05,1,0.1
"5509a906273a3904f6e71cf6",0.887814510265701,0.87395498392283,"5509a906273a3904f6e71cf6","blue",0.05,1,0.1
"5509a906273a3904f6e71cfa",0.843211607965176,0.995498392282958,"5509a906273a3904f6e71cfa","blue",0.05,1,0.1
"5509a906273a3904f6e71cfe",0.918746153060285,0.958199356913183,"5509a906273a3904f6e71cfe","blue",0.05,1,0.1
"5509a906273a3904f6e71d02",0.872822813536094,0.965916398713826,"5509a906273a3904f6e71d02","blue",0.05,1,0.1
"5509a906273a3904f6e71d06",0.890538632501692,0.977491961414791,"5509a906273a3904f6e71d06","blue",0.05,1,0.1
"5509a906273a3904f6e71d0a",0.514361912119043,0.990769230769231,"5509a906273a3904f6e71d0a","blue",0.05,1,0.1
"5509a906273a3904f6e71d0e",0.672019477672091,0.985852090032154,"5509a906273a3904f6e71d0e","blue",0.05,1,0.1
"5509a906273a3904f6e71d12",0.568679824644204,0.841800643086817,"5509a906273a3904f6e71d12","blue",0.05,1,0.1
"5509a906273a3904f6e71d16",0.796529159384426,0.935048231511254,"5509a906273a3904f6e71d16","blue",0.05,1,0.1
"5509a906273a3904f6e71d1a",0.993121860650595,0.897106109324759,"5509a906273a3904f6e71d1a","blue",0.05,1,0.1
"5509a906273a3904f6e71d1e",0.770121397591587,0.95088257866462,"5509a906273a3904f6e71d1e","blue",0.05,1,0.1
"5509a906273a3904f6e71d22",0.900054316099939,0.989710610932476,"5509a906273a3904f6e71d22","blue",0.05,1,0.1
"5509a907273a3904f6e71d26",0.62597102756039,0.976848874598071,"5509a907273a3904f6e71d26","blue",0.05,1,0.1
"5509a907273a3904f6e71d2a",0.900110035470776,0.994855305466238,"5509a907273a3904f6e71d2a","blue",0.05,1,0.1
"5509a907273a3904f6e71d32",0.67030137514823,0.992926045016077,"5509a907273a3904f6e71d32","blue",0.05,1,0.1
"5509a907273a3904f6e71d36",0.722315875879667,0.84887459807074,"5509a907273a3904f6e71d36","blue",0.05,1,0.1
"5509a907273a3904f6e71d3a",0.61021261336841,0.99112426035503,"5509a907273a3904f6e71d3a","blue",0.05,1,0.1
"5509a907273a3904f6e71d3e",0.845939516249977,0.902250803858521,"5509a907273a3904f6e71d3e","blue",0.05,1,0.1
"5509a907273a3904f6e71d42",0.623444883127918,0.984565916398714,"5509a907273a3904f6e71d42","blue",0.05,1,0.1
"5509a907273a3904f6e71d46",0.629074794518041,0.992926045016077,"5509a907273a3904f6e71d46","blue",0.05,1,0.1
"5509a907273a3904f6e71d4a",0.601852120106563,0.978303747534517,"5509a907273a3904f6e71d4a","blue",0.05,1,0.1
"5509a907273a3904f6e71d4e",0.556379678472012,0.966153846153846,"5509a907273a3904f6e71d4e","blue",0.05,1,0.1
"5509a907273a3904f6e71d52",0.794084360079176,0.940836012861736,"5509a907273a3904f6e71d52","blue",0.05,1,0.1
"5509a907273a3904f6e71d56",0.656870222988946,0.943408360128617,"5509a907273a3904f6e71d56","blue",0.05,1,0.1
"5509a907273a3904f6e71d5a",0.891585736818467,0.994855305466238,"5509a907273a3904f6e71d5a","blue",0.05,1,0.1
"5509a907273a3904f6e71d5e",0.243328800497216,0.978991596638655,"5509a907273a3904f6e71d5e","blue",0.05,1,0.1
"5509a908273a3904f6e71d62",0.622249309609097,0.942122186495177,"5509a908273a3904f6e71d62","blue",0.05,1,0.1
"5509a908273a3904f6e71d66",0.854375622253006,0.927974276527331,"5509a908273a3904f6e71d66","blue",0.05,1,0.1
"5509a908273a3904f6e71d6a",0.838918760018306,0.839228295819936,"5509a908273a3904f6e71d6a","blue",0.05,1,0.1
"5509a908273a3904f6e71d6e",0.62422930828588,0.961414790996785,"5509a908273a3904f6e71d6e","blue",0.05,1,0.1
"5509a908273a3904f6e71d72",0.949956887827342,0.954983922829582,"5509a908273a3904f6e71d72","blue",0.05,1,0.1
"5509a908273a3904f6e71d76",0.637658183463333,0.983922829581994,"5509a908273a3904f6e71d76","blue",0.05,1,0.1
"5509a908273a3904f6e71d7a",0.786522840655278,0.937620578778135,"5509a908273a3904f6e71d7a","blue",0.05,1,0.1
"5509a908273a3904f6e71d7e",0.616122930507877,0.965273311897106,"5509a908273a3904f6e71d7e","blue",0.05,1,0.1
"5509a908273a3904f6e71d82",0.626106136523176,0.998713826366559,"5509a908273a3904f6e71d82","blue",0.05,1,0.1
"5509a908273a3904f6e71d86",0.651436669785257,0.99935691318328,"5509a908273a3904f6e71d86","blue",0.05,1,0.1
"5509a908273a3904f6e71d8a",0.8960764215389,0.982636655948553,"5509a908273a3904f6e71d8a","blue",0.05,1,0.1
"5509a908273a3904f6e71d92",0.870651180325304,0.938906752411576,"5509a908273a3904f6e71d92","blue",0.05,1,0.1
"5509a908273a3904f6e71d96",0.864948878380369,0.996784565916399,"5509a908273a3904f6e71d96","blue",0.05,1,0.1
"5509a908273a3904f6e71d9a",0.907946717372207,0.998713826366559,"5509a908273a3904f6e71d9a","blue",0.05,1,0.1
"5509a909273a3904f6e71d9e",0.864299426686816,0.961414790996785,"5509a909273a3904f6e71d9e","blue",0.05,1,0.1
"5509a909273a3904f6e71da2",0.908651697935983,0.996141479099678,"5509a909273a3904f6e71da2","blue",0.05,1,0.1
"5509a909273a3904f6e71da6",0.644192944924183,0.983279742765273,"5509a909273a3904f6e71da6","blue",0.05,1,0.1
"5509a909273a3904f6e71daa",0.629477794941221,0.997427652733119,"5509a909273a3904f6e71daa","blue",0.05,1,0.1
"5509a909273a3904f6e71dae",0.631173542376743,0.996784565916399,"5509a909273a3904f6e71dae","blue",0.05,1,0.1
"5509a909273a3904f6e71db2",0.247710303692944,0.926470588235294,"5509a909273a3904f6e71db2","blue",0.05,1,0.1
"5509a909273a3904f6e71db6",0.906701641251017,0.998713826366559,"5509a909273a3904f6e71db6","blue",0.05,1,0.1
"5509a909273a3904f6e71dba",0.729959299865034,0.842443729903537,"5509a909273a3904f6e71dba","blue",0.05,1,0.1
"5509a909273a3904f6e71dbe",0.632693181463234,0.99935691318328,"5509a909273a3904f6e71dbe","blue",0.05,1,0.1
"5509a909273a3904f6e71dc2",0.263011378065075,0.867647058823529,"5509a909273a3904f6e71dc2","blue",0.05,1,0.1
"5509a909273a3904f6e71dc6",0.633084297251191,0.996141479099678,"5509a909273a3904f6e71dc6","blue",0.05,1,0.1
"5509a909273a3904f6e71dca",0.891449694967386,0.983922829581994,"5509a909273a3904f6e71dca","blue",0.05,1,0.1
"5509a909273a3904f6e71dce",0.861851184559668,0.991639871382637,"5509a909273a3904f6e71dce","blue",0.05,1,0.1
"5509a909273a3904f6e71dd2",0.626911847393356,0.995498392282958,"5509a909273a3904f6e71dd2","blue",0.05,1,0.1
"5509a90a273a3904f6e71dd6",1,0.935048231511254,"5509a90a273a3904f6e71dd6","blue",0.05,1,0.1
"5509a90a273a3904f6e71dda",0.634065171930859,0.994212218649518,"5509a90a273a3904f6e71dda","blue",0.05,1,0.1
"5509a90a273a3904f6e71de2",0.653044551689463,0.995498392282958,"5509a90a273a3904f6e71de2","blue",0.05,1,0.1
"5509a90a273a3904f6e71de6",0.925258027192039,0.967202572347267,"5509a90a273a3904f6e71de6","blue",0.05,1,0.1
"5509a90a273a3904f6e71dea",0.628436990091484,0.989710610932476,"5509a90a273a3904f6e71dea","blue",0.05,1,0.1
"5509a90a273a3904f6e71dee",0.571434087608921,0.709324758842444,"5509a90a273a3904f6e71dee","blue",0.05,1,0.1
"5509a90a273a3904f6e71df2",0.89629507636251,0.981993569131833,"5509a90a273a3904f6e71df2","blue",0.05,1,0.1
"5509a90a273a3904f6e71df6",0.646067945585495,0.841800643086817,"5509a90a273a3904f6e71df6","blue",0.05,1,0.1
"5509a90a273a3904f6e71dfa",0.799233127208545,0.818006430868167,"5509a90a273a3904f6e71dfa","blue",0.05,1,0.1
"5509a90a273a3904f6e71dfe",0.636471178722903,0.944694533762058,"5509a90a273a3904f6e71dfe","blue",0.05,1,0.1
"5509a90a273a3904f6e71e02",0.617129320216675,0.981993569131833,"5509a90a273a3904f6e71e02","blue",0.05,1,0.1
"5509a90a273a3904f6e71e0a",0.625668006085333,0.993569131832797,"5509a90a273a3904f6e71e0a","blue",0.05,1,0.1
"5509a90a273a3904f6e71e0e",0.843710443252399,0.992282958199357,"5509a90a273a3904f6e71e0e","blue",0.05,1,0.1
"5509a90a273a3904f6e71e12",0.626160627494411,0.990353697749196,"5509a90a273a3904f6e71e12","blue",0.05,1,0.1
"5509a90b273a3904f6e71e16",0.917114376953025,0.969774919614148,"5509a90b273a3904f6e71e16","blue",0.05,1,0.1
"5509a90b273a3904f6e71e1a",0.34158932605046,0.98109243697479,"5509a90b273a3904f6e71e1a","blue",0.05,1,0.1
"5509a90b273a3904f6e71e1e",0.857994544799738,0.992926045016077,"5509a90b273a3904f6e71e1e","blue",0.05,1,0.1
"5509a90b273a3904f6e71e22",0.629037895144925,0.996141479099678,"5509a90b273a3904f6e71e22","blue",0.05,1,0.1
"5509a90b273a3904f6e71e26",0.631787728350308,0.985852090032154,"5509a90b273a3904f6e71e26","blue",0.05,1,0.1
"5509a90b273a3904f6e71e2a",0.631361607691759,0.993569131832797,"5509a90b273a3904f6e71e2a","blue",0.05,1,0.1
"5509a90b273a3904f6e71e2e",0.625614781904142,0.991639871382637,"5509a90b273a3904f6e71e2e","blue",0.05,1,0.1
"5509a90b273a3904f6e71e32",0.678350631356487,0.992282958199357,"5509a90b273a3904f6e71e32","blue",0.05,1,0.1
"5509a90b273a3904f6e71e36",0.805153856164163,0.89903536977492,"5509a90b273a3904f6e71e36","blue",0.05,1,0.1
"5509a90b273a3904f6e71e3a",0.639046398338875,0.997427652733119,"5509a90b273a3904f6e71e3a","blue",0.05,1,0.1
"5509a90b273a3904f6e71e3e",0.625845861162381,0.987781350482315,"5509a90b273a3904f6e71e3e","blue",0.05,1,0.1
"5509a90b273a3904f6e71e42",0.621588093261309,0.986495176848875,"5509a90b273a3904f6e71e42","blue",0.05,1,0.1
"5509a90b273a3904f6e71e46",0.850447409301412,0.901607717041801,"5509a90b273a3904f6e71e46","blue",0.05,1,0.1
"5509a90b273a3904f6e71e4a",0.76993932339176,0.817554240631164,"5509a90b273a3904f6e71e4a","blue",0.05,1,0.1
"5509a90b273a3904f6e71e4e",0.620243433608916,0.990996784565916,"5509a90b273a3904f6e71e4e","blue",0.05,1,0.1
"5509a90b273a3904f6e71e56",0.733194704462032,0.77556270096463,"5509a90b273a3904f6e71e56","blue",0.05,1,0.1
"5509a90b273a3904f6e71e5a",0.834972856424967,0.964630225080386,"5509a90b273a3904f6e71e5a","blue",0.05,1,0.1
"5509a90c273a3904f6e71e5e",0.628648862180147,0.996141479099678,"5509a90c273a3904f6e71e5e","blue",0.05,1,0.1
"5509a90c273a3904f6e71e62",0.608421946315552,0.993096646942801,"5509a90c273a3904f6e71e62","blue",0.05,1,0.1
"5509a90c273a3904f6e71e66",0.886302329240607,0.976848874598071,"5509a90c273a3904f6e71e66","blue",0.05,1,0.1
"5509a90c273a3904f6e71e6e",0.631082067353885,0.998070739549839,"5509a90c273a3904f6e71e6e","blue",0.05,1,0.1
"5509a90c273a3904f6e71e72",0.623427094819805,0.989067524115756,"5509a90c273a3904f6e71e72","blue",0.05,1,0.1
"5509a90c273a3904f6e71e76",0.594193006575338,0.92475884244373,"5509a90c273a3904f6e71e76","blue",0.05,1,0.1
"5509a90c273a3904f6e71e7a",0.857551721658123,0.932475884244373,"5509a90c273a3904f6e71e7a","blue",0.05,1,0.1
"5509a90c273a3904f6e71e7e",0.844752422262786,0.956913183279743,"5509a90c273a3904f6e71e7e","blue",0.05,1,0.1
"5509a90c273a3904f6e71e82",0.629915407950232,0.998070739549839,"5509a90c273a3904f6e71e82","blue",0.05,1,0.1
"5509a90c273a3904f6e71e86",0.624149764513485,0.953054662379421,"5509a90c273a3904f6e71e86","blue",0.05,1,0.1
"5509a90c273a3904f6e71e8a",0.631067242090402,0.994855305466238,"5509a90c273a3904f6e71e8a","blue",0.05,1,0.1
"5509a90c273a3904f6e71e8e",0.954532283384967,0.917041800643087,"5509a90c273a3904f6e71e8e","blue",0.05,1,0.1
"5509a90c273a3904f6e71e96",0.903964798851081,0.986495176848875,"5509a90c273a3904f6e71e96","blue",0.05,1,0.1
"5509a90d273a3904f6e71e9a",0.798564247547244,0.933762057877814,"5509a90d273a3904f6e71e9a","blue",0.05,1,0.1
"5509a90d273a3904f6e71e9e",0.903914696219253,0.991639871382637,"5509a90d273a3904f6e71e9e","blue",0.05,1,0.1
"5509a90d273a3904f6e71ea2",0.990467211318144,0.935048231511254,"5509a90d273a3904f6e71ea2","blue",0.05,1,0.1
"5509a90d273a3904f6e71ea6",0.864312410686852,0.92604501607717,"5509a90d273a3904f6e71ea6","blue",0.05,1,0.1
"5509a90d273a3904f6e71eaa",0.859165797427197,0.893890675241158,"5509a90d273a3904f6e71eaa","blue",0.05,1,0.1
"5509a90d273a3904f6e71eae",0.628695239909704,0.985852090032154,"5509a90d273a3904f6e71eae","blue",0.05,1,0.1
"5509a90d273a3904f6e71eb2",0.909934739089181,0.995498392282958,"5509a90d273a3904f6e71eb2","blue",0.05,1,0.1
"5509a90d273a3904f6e71eb6",0.900679321362165,0.994855305466238,"5509a90d273a3904f6e71eb6","blue",0.05,1,0.1
"5509a90d273a3904f6e71eba",0.620128272736952,0.980707395498392,"5509a90d273a3904f6e71eba","blue",0.05,1,0.1
"5509a90d273a3904f6e71ebe",0.922457350832446,0.929260450160772,"5509a90d273a3904f6e71ebe","blue",0.05,1,0.1
"5509a90d273a3904f6e71ec2",0.811239017315045,0.854662379421222,"5509a90d273a3904f6e71ec2","blue",0.05,1,0.1
"5509a90d273a3904f6e71ec6",0.604076295861937,0.97620578778135,"5509a90d273a3904f6e71ec6","blue",0.05,1,0.1
"5509a90d273a3904f6e71eca",0.889061403905242,0.97556270096463,"5509a90d273a3904f6e71eca","blue",0.05,1,0.1
"5509a90d273a3904f6e71ece",0.813858053969149,0.886816720257235,"5509a90d273a3904f6e71ece","blue",0.05,1,0.1
"5509a90e273a3904f6e71ed2",0.753432717973561,0.883601286173633,"5509a90e273a3904f6e71ed2","blue",0.05,1,0.1
"5509a90e273a3904f6e71ed6",0.644780132138794,0.958842443729904,"5509a90e273a3904f6e71ed6","blue",0.05,1,0.1
"5509a90e273a3904f6e71eda",0.833056872668732,0.913183279742765,"5509a90e273a3904f6e71eda","blue",0.05,1,0.1
"5509a90e273a3904f6e71ee2",0.38726205941242,0.991735537190083,"5509a90e273a3904f6e71ee2","blue",0.05,1,0.1
"5509a90e273a3904f6e71ee6",0.873587522227343,0.876527331189711,"5509a90e273a3904f6e71ee6","blue",0.05,1,0.1
"5509a90e273a3904f6e71eea",0.914126298765717,0.996141479099678,"5509a90e273a3904f6e71eea","blue",0.05,1,0.1
"5509a90e273a3904f6e71eee",0.631120698180182,0.980707395498392,"5509a90e273a3904f6e71eee","blue",0.05,1,0.1
"5509a90e273a3904f6e71ef2",0.620423045284435,0.962700964630225,"5509a90e273a3904f6e71ef2","blue",0.05,1,0.1
"5509a90e273a3904f6e71ef6",0.851494420429859,0.936977491961415,"5509a90e273a3904f6e71ef6","blue",0.05,1,0.1
"5509a90e273a3904f6e71efa",0.848138697157199,0.972347266881029,"5509a90e273a3904f6e71efa","blue",0.05,1,0.1
"5509a90e273a3904f6e71efe",0.636183760497654,0.994855305466238,"5509a90e273a3904f6e71efe","blue",0.05,1,0.1
"5509a90e273a3904f6e71f02",0.898365778691933,0.992282958199357,"5509a90e273a3904f6e71f02","blue",0.05,1,0.1
"5509a90e273a3904f6e71f06",0.625222967705207,0.992282958199357,"5509a90e273a3904f6e71f06","blue",0.05,1,0.1
"5509a90f273a3904f6e71f0a",0.668225379183368,0.934405144694534,"5509a90f273a3904f6e71f0a","blue",0.05,1,0.1
"5509a90f273a3904f6e71f0e",0.869822510713562,0.980707395498392,"5509a90f273a3904f6e71f0e","blue",0.05,1,0.1
"5509a90f273a3904f6e71f12",0.62979067012607,0.996784565916399,"5509a90f273a3904f6e71f12","blue",0.05,1,0.1
"5509a90f273a3904f6e71f16",0.656132294144309,0.94983922829582,"5509a90f273a3904f6e71f16","blue",0.05,1,0.1
"5509a90f273a3904f6e71f1a",0.689253937517049,1,"5509a90f273a3904f6e71f1a","blue",0.05,1,0.1
"5509a90f273a3904f6e71f1e",0.898198255552984,0.943408360128617,"5509a90f273a3904f6e71f1e","blue",0.05,1,0.1
"5509a90f273a3904f6e71f22",0.853314762659169,0.940192926045016,"5509a90f273a3904f6e71f22","blue",0.05,1,0.1
"5509a90f273a3904f6e71f2a",0.859593764214607,0.933762057877814,"5509a90f273a3904f6e71f2a","blue",0.05,1,0.1
"5509a90f273a3904f6e71f2e",0.807340490953181,0.938906752411576,"5509a90f273a3904f6e71f2e","blue",0.05,1,0.1
"5509a90f273a3904f6e71f32",0.340568649483827,0.983193277310924,"5509a90f273a3904f6e71f32","blue",0.05,1,0.1
"5509a90f273a3904f6e71f36",0.704860150573869,0.857234726688103,"5509a90f273a3904f6e71f36","blue",0.05,1,0.1
"5509a90f273a3904f6e71f3e",0.234587490326464,0.978991596638655,"5509a90f273a3904f6e71f3e","blue",0.05,1,0.1
"5509a90f273a3904f6e71f42",0.462507459263259,0.776205787781351,"5509a90f273a3904f6e71f42","blue",0.05,1,0.1
"5509a910273a3904f6e71f46",0.611368617777446,0.931832797427653,"5509a910273a3904f6e71f46","blue",0.05,1,0.1
"5509a910273a3904f6e71f4a",0.626116209714304,0.998070739549839,"5509a910273a3904f6e71f4a","blue",0.05,1,0.1
"5509a910273a3904f6e71f4e",0.880516623836083,0.985207100591716,"5509a910273a3904f6e71f4e","blue",0.05,1,0.1
"5509a910273a3904f6e71f52",0.630395465141037,0.997427652733119,"5509a910273a3904f6e71f52","blue",0.05,1,0.1
"5509a910273a3904f6e71f5a",0.674444700114396,0.767845659163987,"5509a910273a3904f6e71f5a","blue",0.05,1,0.1
"5509a910273a3904f6e71f5e",0.627593482771164,0.996784565916399,"5509a910273a3904f6e71f5e","blue",0.05,1,0.1
"5509a910273a3904f6e71f62",0.643797512555209,0.996784565916399,"5509a910273a3904f6e71f62","blue",0.05,1,0.1
"5509a910273a3904f6e71f66",0.822093212600709,0.895819935691318,"5509a910273a3904f6e71f66","blue",0.05,1,0.1
"5509a910273a3904f6e71f6a",0.907632105645734,0.997427652733119,"5509a910273a3904f6e71f6a","blue",0.05,1,0.1
"5509a910273a3904f6e71f6e",0.88211643188449,0.969774919614148,"5509a910273a3904f6e71f6e","blue",0.05,1,0.1
"5509a910273a3904f6e71f72",0.609968083546047,0.969131832797428,"5509a910273a3904f6e71f72","blue",0.05,1,0.1
"5509a910273a3904f6e71f76",0.261544922777139,0.978991596638655,"5509a910273a3904f6e71f76","blue",0.05,1,0.1
"5509a910273a3904f6e71f7a",0.843977550326524,0.878456591639871,"5509a910273a3904f6e71f7a","blue",0.05,1,0.1
"5509a910273a3904f6e71f7e",0.612477282539811,0.97620578778135,"5509a910273a3904f6e71f7e","blue",0.05,1,0.1
"5509a911273a3904f6e71f82",0.913336991184153,0.954983922829582,"5509a911273a3904f6e71f82","blue",0.05,1,0.1
"5509a911273a3904f6e71f86",0.906879687577355,0.994855305466238,"5509a911273a3904f6e71f86","blue",0.05,1,0.1
"5509a911273a3904f6e71f8a",0.624315043957475,0.985209003215434,"5509a911273a3904f6e71f8a","blue",0.05,1,0.1
"5509a911273a3904f6e71f8e",0.498435701055951,0.82974358974359,"5509a911273a3904f6e71f8e","blue",0.05,1,0.1
"5509a911273a3904f6e71f92",0.629586961987916,0.998713826366559,"5509a911273a3904f6e71f92","blue",0.05,1,0.1
"5509a911273a3904f6e71f96",0.585327754458352,0.902250803858521,"5509a911273a3904f6e71f96","blue",0.05,1,0.1
"5509a911273a3904f6e71f9a",0.633217612771073,0.998713826366559,"5509a911273a3904f6e71f9a","blue",0.05,1,0.1
"5509a911273a3904f6e71f9e",0.616834132410751,0.915755627009646,"5509a911273a3904f6e71f9e","blue",0.05,1,0.1
"5509a911273a3904f6e71fa2",0.627355330224398,0.996784565916399,"5509a911273a3904f6e71fa2","blue",0.05,1,0.1
