"normal_x","normal_y","cl_beta0","loss","id","motion:name"
-9.19436011490646,-0.167459030320191,219.662230360364,53.901801973263,"55016f79273a3961a60d23c0","55016f79273a3961a60d23c0"
8.1638696646861,-1.00180424287263,180.084953258342,155.339898764428,"5501701d273a3961a60eb784","5501701d273a3961a60eb784"
-7.66261990792802,-2.53575494585352,-172.695916016017,672.111894603887,"55016d34273a3961a60766a4","55016d34273a3961a60766a4"
9.15736211777849,-0.256284386663316,227.244902960338,484.686522759165,"55016ed4273a3961a60b8418","55016ed4273a3961a60b8418"
-3.91303628956517,-3.96549085633301,-135.881269718193,157.155650122979,"55016d59273a3961a607c474","55016d59273a3961a607c474"
-3.58698767920346,-1.60852942578833,-139.660495933398,119.317376569964,"55017083273a3961a60fb5b2","55017083273a3961a60fb5b2"
-8.31375851590907,1.09241361730714,199.497591579793,37.1488773915765,"5501710f273a3961a61112dc","5501710f273a3961a61112dc"
-1.959489703645,1.27657253340084,-95.0070522361262,413.453466956658,"55017232273a3961a613e17a","55017232273a3961a613e17a"
9.03925289164893,0.0462980157558444,153.130600980519,614.283461840869,"55016faf273a3961a60da790","55016faf273a3961a60da790"
6.62933800482057,-0.514953177060976,240.817044482496,733.574536629472,"55016d6e273a3961a607fd62","55016d6e273a3961a607fd62"
7.68398991537161,-0.792307880700458,179.765679922047,1462.18691373436,"55016c01273a3961a6044bec","55016c01273a3961a6044bec"
-6.73751864738687,-1.09624336134889,-243.529123636933,1223.324575926,"55016ed0273a3961a60b7968","55016ed0273a3961a60b7968"
9.72020573815877,0.902426090077792,146.657711652576,284.656794723007,"55016d76273a3961a60812ce","55016d76273a3961a60812ce"
3.81011344721088,-1.10866449414194,155.838484503575,504.096713367776,"5501732f273a3961a616510e","5501732f273a3961a616510e"
6.15620454741365,-2.76150228553108,217.727524935253,328.640204281987,"55017050273a3961a60f38f9","55017050273a3961a60f38f9"
